pygame 2.6.1 (SDL 2.28.4, Python 3.12.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
Track 0: allstar
MetaMessage('track_name', name='allstar', time=0)
MetaMessage('text', text='By Smash Mouth', time=0)
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=48 velocity=110 time=2
note_on channel=1 note=48 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=42 velocity=110 time=2
note_on channel=1 note=42 velocity=0 time=94
note_on channel=1 note=40 velocity=110 time=2
note_on channel=1 note=40 velocity=0 time=94
note_on channel=1 note=40 velocity=110 time=2
note_on channel=1 note=40 velocity=0 time=94
note_on channel=1 note=40 velocity=110 time=2
note_on channel=1 note=40 velocity=0 time=94
note_on channel=1 note=40 velocity=110 time=2
note_on channel=1 note=40 velocity=0 time=94
note_on channel=1 note=47 velocity=110 time=2
note_on channel=1 note=47 velocity=0 time=718
MetaMessage('end_of_track', time=0)
Track 5: Staff-2
MetaMessage('midi_port', port=0, time=0)
MetaMessage('track_name', name='Staff-2', time=0)
program_change channel=2 program=30 time=0
control_change channel=2 control=7 value=127 time=0
control_change channel=2 control=10 value=64 time=0
note_on channel=2 note=61 velocity=110 time=960
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=242
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=50
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=338
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=146
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=242
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=50
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=338
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=146
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=242
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=50
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=338
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=146
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=242
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=50
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=338
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=434
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=242
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=50
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=338
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=146
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=242
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=50
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=338
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=146
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=242
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=50
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=338
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=146
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=242
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=50
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=338
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=6578
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=242
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=50
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=338
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=146
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=242
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=50
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=338
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=146
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=242
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=50
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=338
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=146
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=242
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=50
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=63 velocity=110 time=338
note_on channel=2 note=68 velocity=110 time=0
note_on channel=2 note=63 velocity=0 time=46
note_on channel=2 note=68 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=242
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
note_on channel=2 note=61 velocity=110 time=146
note_on channel=2 note=66 velocity=110 time=0
note_on channel=2 note=61 velocity=0 time=46
note_on channel=2 note=66 velocity=0 time=0
MetaMessage('end_of_track', time=0)
Track 6: Staff-4
MetaMessage('midi_port', port=0, time=0)
MetaMessage('track_name', name='Staff-4', time=0)
control_change channel=9 control=7 value=127 time=0
control_change channel=9 control=10 value=64 time=0
note_on channel=9 note=52 velocity=110 time=3648
note_on channel=9 note=52 velocity=0 time=160
note_on channel=9 note=52 velocity=110 time=224
note_on channel=9 note=52 velocity=0 time=160
note_on channel=9 note=52 velocity=110 time=224
note_on channel=9 note=52 velocity=0 time=160
note_on channel=9 note=52 velocity=110 time=224
note_on channel=9 note=52 velocity=0 time=160
note_on channel=9 note=52 velocity=110 time=224
note_on channel=9 note=52 velocity=0 time=160
note_on channel=9 note=52 velocity=110 time=224
note_on channel=9 note=52 velocity=0 time=160
note_on channel=9 note=52 velocity=110 time=224
note_on channel=9 note=52 velocity=0 time=160
note_on channel=9 note=52 velocity=110 time=224
note_on channel=9 note=52 velocity=0 time=160
note_on channel=9 note=55 velocity=110 time=224
note_on channel=9 note=55 velocity=0 time=160
note_on channel=9 note=57 velocity=110 time=32
note_on channel=9 note=57 velocity=0 time=718
note_on channel=9 note=55 velocity=110 time=5426
note_on channel=9 note=55 velocity=0 time=160
note_on channel=9 note=41 velocity=110 time=416
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=55 velocity=110 time=2
note_on channel=9 note=55 velocity=0 time=160
note_on channel=9 note=41 velocity=110 time=416
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=42 velocity=110 time=770
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=55 velocity=110 time=6146
note_on channel=9 note=55 velocity=0 time=160
note_on channel=9 note=41 velocity=110 time=416
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=55 velocity=110 time=2
note_on channel=9 note=55 velocity=0 time=160
note_on channel=9 note=41 velocity=110 time=416
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=42 velocity=110 time=770
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=42 velocity=110 time=2
note_on channel=9 note=42 velocity=0 time=94
note_on channel=9 note=46 velocity=110 time=194
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=55 velocity=110 time=6146
note_on channel=9 note=55 velocity=0 time=160
note_on channel=9 note=41 velocity=110 time=416
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=2
note_on channel=9 note=41 velocity=0 time=46
note_on channel=9 note=41 velocity=110 time=578
note_on channel=9 note=41 velocity=0 time=46
